record_id,field,original_text,cleaned_text,words,segmented_text,pos_tags,word_count,unique_word_count,words_list,word_frequencies,lexical_diversity
262,新聞標題,"陳水扁睽違17年再登台 談民主寬容Chen Shui-bian Returns After 17 Yrs, Calls for Tolerance",陳水扁睽違17年再登台談民主寬容-17,"['陳水扁', '睽', '違', '17', '年', '再', '登台', '談', '民主', '寬容', '-', '17']",陳水扁 / 睽 / 違 / 17 / 年 / 再 / 登台 / 談 / 民主 / 寬容 / - / 17,陳水扁/nr | 睽/g | 違/vg | 17/m | 年/m | 再/d | 登台/v | 談/x | 民主/n | 寬容/a | -/x | 17/m,12,11,"陳水扁, 睽, 違, 17, 年, 再, 登台, 談, 民主, 寬容, -, 17","{'陳水扁': 1, '睽': 1, '違': 1, '17': 2, '年': 1, '再': 1, '登台': 1, '談': 1, '民主': 1, '寬容': 1, '-': 1}",0.9166666666666666
263,新聞標題,樋口飯糰遭房東逼遷 高捷出手挺進駐KMRT Invites Onigiri Shop Amid Dispute,樋口飯糰遭房東逼遷高捷出手挺進駐,"['樋', '口', '飯', '糰', '遭', '房', '東', '逼', '遷', '高', '捷', '出手', '挺', '進駐']",樋 / 口 / 飯 / 糰 / 遭 / 房 / 東 / 逼 / 遷 / 高 / 捷 / 出手 / 挺 / 進駐,樋/yg | 口/q | 飯/n | 糰/zg | 遭/v | 房/n | 東/f | 逼/v | 遷/v | 高/a | 捷/j | 出手/v | 挺/d | 進駐/v,14,14,"樋, 口, 飯, 糰, 遭, 房, 東, 逼, 遷, 高, 捷, 出手, 挺, 進駐","{'樋': 1, '口': 1, '飯': 1, '糰': 1, '遭': 1, '房': 1, '東': 1, '逼': 1, '遷': 1, '高': 1, '捷': 1, '出手': 1, '挺': 1, '進駐': 1}",1.0
264,新聞標題,護照將缺20萬本！林佳龍示警「10月見底」 Taiwan Faces Passport Crisis: 200K Shortfall Looms,護照將缺20萬本！林佳龍示警「10月見底」200,"['護照', '將', '缺', '20', '萬本', '！', '林佳龍', '示警', '「', '10', '月', '見', '底', '」', '200']",護照 / 將 / 缺 / 20 / 萬本 / ！ / 林佳龍 / 示警 / 「 / 10 / 月 / 見 / 底 / 」 / 200,護照/n | 將/d | 缺/v | 20/m | 萬本/m | ！/x | 林佳龍/nr | 示警/vn | 「/x | 10/m | 月/m | 見/v | 底/f | 」/x | 200/m,15,15,"護照, 將, 缺, 20, 萬本, ！, 林佳龍, 示警, 「, 10, 月, 見, 底, 」, 200","{'護照': 1, '將': 1, '缺': 1, '20': 1, '萬本': 1, '！': 1, '林佳龍': 1, '示警': 1, '「': 1, '10': 1, '月': 1, '見': 1, '底': 1, '」': 1, '200': 1}",1.0
265,新聞標題,"川普嗆鮑爾「大魯蛇」 美股崩跌971點Trump Slams Powell as “Loser”, Dow Plunges 971pts",川普嗆鮑爾「大魯蛇」美股崩跌971點971,"['川普', '嗆', '鮑爾', '「', '大魯蛇', '」', '美股', '崩跌', '971', '點', '971']",川普 / 嗆 / 鮑爾 / 「 / 大魯蛇 / 」 / 美股 / 崩跌 / 971 / 點 / 971,川普/nr | 嗆/v | 鮑爾/nr | 「/x | 大魯蛇/nr | 」/x | 美股/m | 崩跌/v | 971/m | 點/m | 971/m,11,10,"川普, 嗆, 鮑爾, 「, 大魯蛇, 」, 美股, 崩跌, 971, 點, 971","{'川普': 1, '嗆': 1, '鮑爾': 1, '「': 1, '大魯蛇': 1, '」': 1, '美股': 1, '崩跌': 1, '971': 2, '點': 1}",0.9090909090909091
266,新聞標題,零關稅紐乳售價翻倍惹議NZ Milk Price Tripled Despite Zero Tariff,零關稅紐乳售價翻倍惹議,"['零關', '稅紐', '乳售價', '翻倍', '惹議']",零關 / 稅紐 / 乳售價 / 翻倍 / 惹議,零關/vn | 稅紐/n | 乳售價/n | 翻倍/d | 惹議/v,5,5,"零關, 稅紐, 乳售價, 翻倍, 惹議","{'零關': 1, '稅紐': 1, '乳售價': 1, '翻倍': 1, '惹議': 1}",1.0
267,新聞標題,連一鮑魚鍾文智潛逃 北檢搜索拘提4人Abalone Tycoon Flees After 30-Year Sentence; 4 Aides Held,連一鮑魚鍾文智潛逃北檢搜索拘提4人30-4,"['連一鮑', '魚', '鍾', '文智潛', '逃', '北檢', '搜索', '拘提', '4', '人', '30', '-', '4']",連一鮑 / 魚 / 鍾 / 文智潛 / 逃 / 北檢 / 搜索 / 拘提 / 4 / 人 / 30 / - / 4,連一鮑/nr | 魚/n | 鍾/nr | 文智潛/nr | 逃/v | 北檢/j | 搜索/v | 拘提/v | 4/m | 人/n | 30/m | -/x | 4/x,13,12,"連一鮑, 魚, 鍾, 文智潛, 逃, 北檢, 搜索, 拘提, 4, 人, 30, -, 4","{'連一鮑': 1, '魚': 1, '鍾': 1, '文智潛': 1, '逃': 1, '北檢': 1, '搜索': 1, '拘提': 1, '4': 2, '人': 1, '30': 1, '-': 1}",0.9230769230769231
268,新聞標題,解凍報告早寫好？文化部信件惹議Culture Min Memo Sparks Outcry,解凍報告早寫好？文化部信件惹議,"['解凍', '報告', '早', '寫', '好', '？', '文化部', '信件', '惹議']",解凍 / 報告 / 早 / 寫 / 好 / ？ / 文化部 / 信件 / 惹議,解凍/v | 報告/n | 早/a | 寫/v | 好/a | ？/x | 文化部/n | 信件/n | 惹議/v,9,9,"解凍, 報告, 早, 寫, 好, ？, 文化部, 信件, 惹議","{'解凍': 1, '報告': 1, '早': 1, '寫': 1, '好': 1, '？': 1, '文化部': 1, '信件': 1, '惹議': 1}",1.0
269,新聞標題,"網問「陳菊走了？」遭控違法 引雙標爭議Did Chen Chu Die?"" Post Sparks Censorship Debate",網問「陳菊走了？」遭控違法引雙標爭議,"['網', '問', '「', '陳菊', '走', '了', '？', '」', '遭控', '違法', '引', '雙標', '爭議']",網 / 問 / 「 / 陳菊 / 走 / 了 / ？ / 」 / 遭控 / 違法 / 引 / 雙標 / 爭議,網/n | 問/v | 「/x | 陳菊/nr | 走/v | 了/ul | ？/x | 」/x | 遭控/v | 違法/vn | 引/v | 雙標/n | 爭議/v,13,13,"網, 問, 「, 陳菊, 走, 了, ？, 」, 遭控, 違法, 引, 雙標, 爭議","{'網': 1, '問': 1, '「': 1, '陳菊': 1, '走': 1, '了': 1, '？': 1, '」': 1, '遭控': 1, '違法': 1, '引': 1, '雙標': 1, '爭議': 1}",1.0
270,新聞標題,"高雄警請長假交槍 期貨虧損近千萬Cop Loses NT$10M in Futures, Submits Gun",高雄警請長假交槍期貨虧損近千萬10,"['高雄', '警請', '長假', '交槍', '期貨', '虧損', '近', '千萬', '10']",高雄 / 警請 / 長假 / 交槍 / 期貨 / 虧損 / 近 / 千萬 / 10,高雄/nr | 警請/v | 長假/n | 交槍/n | 期貨/n | 虧損/vn | 近/a | 千萬/m | 10/m,9,9,"高雄, 警請, 長假, 交槍, 期貨, 虧損, 近, 千萬, 10","{'高雄': 1, '警請': 1, '長假': 1, '交槍': 1, '期貨': 1, '虧損': 1, '近': 1, '千萬': 1, '10': 1}",1.0
271,新聞標題,「鏡檢」說溜嘴！司法中立遭質疑Justice Minister: “Prosecutors Doing Politics?”,「鏡檢」說溜嘴！司法中立遭質疑,"['「', '鏡檢', '」', '說', '溜嘴', '！', '司法', '中立', '遭質', '疑']",「 / 鏡檢 / 」 / 說 / 溜嘴 / ！ / 司法 / 中立 / 遭質 / 疑,「/x | 鏡檢/j | 」/x | 說/zg | 溜嘴/v | ！/x | 司法/n | 中立/b | 遭質/n | 疑/n,10,10,"「, 鏡檢, 」, 說, 溜嘴, ！, 司法, 中立, 遭質, 疑","{'「': 1, '鏡檢': 1, '」': 1, '說': 1, '溜嘴': 1, '！': 1, '司法': 1, '中立': 1, '遭質': 1, '疑': 1}",1.0
272,新聞標題,"雙薪86K買1600萬新房掀網戰Couple Buys NT$16M Home, Sparks Rage",雙薪86買1600萬新房掀網戰16,"['雙薪', '86', '買', '1600', '萬', '新房', '掀網', '戰', '16']",雙薪 / 86 / 買 / 1600 / 萬 / 新房 / 掀網 / 戰 / 16,雙薪/nr | 86/m | 買/v | 1600/m | 萬/m | 新房/n | 掀網/v | 戰/n | 16/m,9,9,"雙薪, 86, 買, 1600, 萬, 新房, 掀網, 戰, 16","{'雙薪': 1, '86': 1, '買': 1, '1600': 1, '萬': 1, '新房': 1, '掀網': 1, '戰': 1, '16': 1}",1.0
273,新聞標題,法庭直播惹議 在野黨提案引發反彈Court Broadcast Plan Draws Criticism,法庭直播惹議在野黨提案引發反彈,"['法庭', '直播', '惹議', '在野', '黨', '提案', '引發', '反彈']",法庭 / 直播 / 惹議 / 在野 / 黨 / 提案 / 引發 / 反彈,法庭/n | 直播/vn | 惹議/v | 在野/v | 黨/x | 提案/v | 引發/v | 反彈/v,8,8,"法庭, 直播, 惹議, 在野, 黨, 提案, 引發, 反彈","{'法庭': 1, '直播': 1, '惹議': 1, '在野': 1, '黨': 1, '提案': 1, '引發': 1, '反彈': 1}",1.0
274,新聞標題,"賴清德：戰獨裁該去天安門Lai Ching-te: ""Fight Dictatorship in Tiananmen""",賴清德：戰獨裁該去天安門-,"['賴清德', '：', '戰獨裁', '該', '去', '天安', '門', '-']",賴清德 / ： / 戰獨裁 / 該 / 去 / 天安 / 門 / -,賴清德/nr | ：/x | 戰獨裁/i | 該/r | 去/v | 天安/nz | 門/zg | -/x,8,8,"賴清德, ：, 戰獨裁, 該, 去, 天安, 門, -","{'賴清德': 1, '：': 1, '戰獨裁': 1, '該': 1, '去': 1, '天安': 1, '門': 1, '-': 1}",1.0
275,新聞標題,投書刺胳針誤引數據中醫大附醫發聲明認錯道歉Taiwan Hospital Apologizes for Errors in Lancet Submission on Healthcare System,投書刺胳針誤引數據中醫大附醫發聲明認錯道歉,"['投書', '刺', '胳針', '誤引', '數據', '中醫大附醫發', '聲明', '認錯', '道歉']",投書 / 刺 / 胳針 / 誤引 / 數據 / 中醫大附醫發 / 聲明 / 認錯 / 道歉,投書/n | 刺/v | 胳針/n | 誤引/v | 數據/n | 中醫大附醫發/nt | 聲明/n | 認錯/v | 道歉/v,9,9,"投書, 刺, 胳針, 誤引, 數據, 中醫大附醫發, 聲明, 認錯, 道歉","{'投書': 1, '刺': 1, '胳針': 1, '誤引': 1, '數據': 1, '中醫大附醫發': 1, '聲明': 1, '認錯': 1, '道歉': 1}",1.0
276,新聞標題,中藥販售新規引爆爭議！藥師中藥行對立New Herbal Medicine Rules Spark Clash,中藥販售新規引爆爭議！藥師中藥行對立,"['中藥', '販售', '新規', '引爆', '爭議', '！', '藥師', '中藥行', '對立']",中藥 / 販售 / 新規 / 引爆 / 爭議 / ！ / 藥師 / 中藥行 / 對立,中藥/n | 販售/vn | 新規/b | 引爆/v | 爭議/n | ！/x | 藥師/n | 中藥行/nt | 對立/v,9,9,"中藥, 販售, 新規, 引爆, 爭議, ！, 藥師, 中藥行, 對立","{'中藥': 1, '販售': 1, '新規': 1, '引爆': 1, '爭議': 1, '！': 1, '藥師': 1, '中藥行': 1, '對立': 1}",1.0
277,新聞標題,林志潔告發鄭正鈐 爆凱道外籍動員疑雲Allegations Emerge: Foreigners Mobilized at KMT Rally,林志潔告發鄭正鈐爆凱道外籍動員疑雲,"['林志潔', '告發', '鄭正鈐', '爆', '凱道', '外籍', '動員', '疑雲']",林志潔 / 告發 / 鄭正鈐 / 爆 / 凱道 / 外籍 / 動員 / 疑雲,林志潔/nr | 告發/v | 鄭正鈐/nr | 爆/v | 凱道/nr | 外籍/n | 動員/n | 疑雲/n,8,8,"林志潔, 告發, 鄭正鈐, 爆, 凱道, 外籍, 動員, 疑雲","{'林志潔': 1, '告發': 1, '鄭正鈐': 1, '爆': 1, '凱道': 1, '外籍': 1, '動員': 1, '疑雲': 1}",1.0
278,新聞標題,李泳知傻眼「前男友吐司」梗爆笑Lee Young-ji’s Hilarious Meme Fail,李泳知傻眼「前男友吐司」梗爆笑-,"['李泳知', '傻眼', '「', '前男友', '吐司', '」', '梗', '爆笑', '-']",李泳知 / 傻眼 / 「 / 前男友 / 吐司 / 」 / 梗 / 爆笑 / -,李泳知/nrfg | 傻眼/n | 「/x | 前男友/n | 吐司/n | 」/x | 梗/v | 爆笑/v | -/x,9,9,"李泳知, 傻眼, 「, 前男友, 吐司, 」, 梗, 爆笑, -","{'李泳知': 1, '傻眼': 1, '「': 1, '前男友': 1, '吐司': 1, '」': 1, '梗': 1, '爆笑': 1, '-': 1}",1.0
279,新聞標題,"西葡大停電釀亂 西班牙宣布緊急狀態Spain, Portugal Blackout Sparks Emergency",西葡大停電釀亂西班牙宣布緊急狀態,"['西', '葡', '大', '停電', '釀亂', '西班牙', '宣布', '緊急', '狀態']",西 / 葡 / 大 / 停電 / 釀亂 / 西班牙 / 宣布 / 緊急 / 狀態,西/f | 葡/j | 大/a | 停電/v | 釀亂/v | 西班牙/ns | 宣布/v | 緊急/a | 狀態/n,9,9,"西, 葡, 大, 停電, 釀亂, 西班牙, 宣布, 緊急, 狀態","{'西': 1, '葡': 1, '大': 1, '停電': 1, '釀亂': 1, '西班牙': 1, '宣布': 1, '緊急': 1, '狀態': 1}",1.0
280,新聞標題,健保30年轉型 賴清德提各區自管Taiwan Eyes Healthcare Reform: Localized Budgets,健保30年轉型賴清德提各區自管,"['健', '保', '30', '年', '轉型', '賴清德', '提', '各區', '自管']",健 / 保 / 30 / 年 / 轉型 / 賴清德 / 提 / 各區 / 自管,健/nr | 保/v | 30/m | 年/m | 轉型/v | 賴清德/nr | 提/v | 各區/r | 自管/vn,9,9,"健, 保, 30, 年, 轉型, 賴清德, 提, 各區, 自管","{'健': 1, '保': 1, '30': 1, '年': 1, '轉型': 1, '賴清德': 1, '提': 1, '各區': 1, '自管': 1}",1.0
281,新聞標題,核三停機在即 郭智輝：84%靠火力 Taiwan to Rely 84% on Fossil Fuels After May,核三停機在即郭智輝：84靠火力84,"['核三停機', '在', '即', '郭智輝', '：', '84', '靠', '火力', '84']",核三停機 / 在 / 即 / 郭智輝 / ： / 84 / 靠 / 火力 / 84,核三停機/n | 在/p | 即/v | 郭智輝/nr | ：/x | 84/m | 靠/v | 火力/n | 84/m,9,8,"核三停機, 在, 即, 郭智輝, ：, 84, 靠, 火力, 84","{'核三停機': 1, '在': 1, '即': 1, '郭智輝': 1, '：': 1, '84': 2, '靠': 1, '火力': 1}",0.8888888888888888
282,新聞標題,五月天石頭移居英國引發熱議Mayday’s Stone Moves to the UK,五月天石頭移居英國引發熱議,"['五月天', '石頭', '移居', '英國', '引發', '熱議']",五月天 / 石頭 / 移居 / 英國 / 引發 / 熱議,五月天/t | 石頭/n | 移居/v | 英國/ns | 引發/v | 熱議/n,6,6,"五月天, 石頭, 移居, 英國, 引發, 熱議","{'五月天': 1, '石頭': 1, '移居': 1, '英國': 1, '引發': 1, '熱議': 1}",1.0
283,新聞標題,綠電高價虧損重 員工勞動節怒吼Green Energy Costs Spark Outrage,綠電高價虧損重員工勞動節怒吼,"['綠電', '高價', '虧損', '重員工', '勞動', '節', '怒吼']",綠電 / 高價 / 虧損 / 重員工 / 勞動 / 節 / 怒吼,綠電/n | 高價/n | 虧損/vn | 重員工/n | 勞動/vn | 節/n | 怒吼/v,7,7,"綠電, 高價, 虧損, 重員工, 勞動, 節, 怒吼","{'綠電': 1, '高價': 1, '虧損': 1, '重員工': 1, '勞動': 1, '節': 1, '怒吼': 1}",1.0
284,新聞標題,"「綠共」遭中國禁？台灣社群陷混戰""Green Commie"" Banned? Debate Erupts",「綠共」遭中國禁？台灣社群陷混戰,"['「', '綠共', '」', '遭', '中國', '禁', '？', '台灣', '社群', '陷', '混戰']",「 / 綠共 / 」 / 遭 / 中國 / 禁 / ？ / 台灣 / 社群 / 陷 / 混戰,「/x | 綠共/nt | 」/x | 遭/v | 中國/ns | 禁/v | ？/x | 台灣/ns | 社群/n | 陷/v | 混戰/v,11,11,"「, 綠共, 」, 遭, 中國, 禁, ？, 台灣, 社群, 陷, 混戰","{'「': 1, '綠共': 1, '」': 1, '遭': 1, '中國': 1, '禁': 1, '？': 1, '台灣': 1, '社群': 1, '陷': 1, '混戰': 1}",1.0
285,新聞標題,數發部擺爛挨轟！刑事局打臉揭3.8萬詐騙廣告Digital Ministry Slammed: 38K Scam Ads Ignored,數發部擺爛挨轟！刑事局打臉揭38萬詐騙廣告38,"['數發部', '擺爛', '挨轟', '！', '刑事', '局', '打', '臉', '揭', '38', '萬', '詐騙', '廣告', '38']",數發部 / 擺爛 / 挨轟 / ！ / 刑事 / 局 / 打 / 臉 / 揭 / 38 / 萬 / 詐騙 / 廣告 / 38,數發部/n | 擺爛/v | 挨轟/i | ！/x | 刑事/b | 局/n | 打/v | 臉/n | 揭/v | 38/m | 萬/m | 詐騙/vn | 廣告/n | 38/m,14,13,"數發部, 擺爛, 挨轟, ！, 刑事, 局, 打, 臉, 揭, 38, 萬, 詐騙, 廣告, 38","{'數發部': 1, '擺爛': 1, '挨轟': 1, '！': 1, '刑事': 1, '局': 1, '打': 1, '臉': 1, '揭': 1, '38': 2, '萬': 1, '詐騙': 1, '廣告': 1}",0.9285714285714286
286,新聞標題,救命凝膠被砍價！醫界怒轟健保殺命Life-saving Gel Delisted? Doctors Blame NHI Cuts,救命凝膠被砍價！醫界怒轟健保殺命-,"['救命', '凝膠', '被', '砍', '價', '！', '醫界', '怒轟健保殺命', '-']",救命 / 凝膠 / 被 / 砍 / 價 / ！ / 醫界 / 怒轟健保殺命 / -,救命/vn | 凝膠/n | 被/p | 砍/v | 價/n | ！/x | 醫界/n | 怒轟健保殺命/i | -/x,9,9,"救命, 凝膠, 被, 砍, 價, ！, 醫界, 怒轟健保殺命, -","{'救命': 1, '凝膠': 1, '被': 1, '砍': 1, '價': 1, '！': 1, '醫界': 1, '怒轟健保殺命': 1, '-': 1}",1.0
287,新聞標題,剴剴案輿論失控 聲援也成爭議點KaiKai Case Sparks Divisive Uproar Online,剴剴案輿論失控聲援也成爭議點,"['剴', '剴', '案', '輿論', '失控', '聲援', '也', '成爭', '議點']",剴 / 剴 / 案 / 輿論 / 失控 / 聲援 / 也 / 成爭 / 議點,剴/x | 剴/x | 案/ng | 輿論/n | 失控/vn | 聲援/n | 也/d | 成爭/v | 議點/n,9,8,"剴, 剴, 案, 輿論, 失控, 聲援, 也, 成爭, 議點","{'剴': 2, '案': 1, '輿論': 1, '失控': 1, '聲援': 1, '也': 1, '成爭': 1, '議點': 1}",0.8888888888888888
288,新聞標題,"詹姆士陷副業爭議 發5點聲明回應Chef James in Dispute, Issues 5 Statements",詹姆士陷副業爭議發5點聲明回應5,"['詹姆士', '陷', '副', '業爭議', '發', '5', '點', '聲明', '回應', '5']",詹姆士 / 陷 / 副 / 業爭議 / 發 / 5 / 點 / 聲明 / 回應 / 5,詹姆士/nr | 陷/v | 副/b | 業爭議/n | 發/v | 5/m | 點/m | 聲明/n | 回應/v | 5/m,10,9,"詹姆士, 陷, 副, 業爭議, 發, 5, 點, 聲明, 回應, 5","{'詹姆士': 1, '陷': 1, '副': 1, '業爭議': 1, '發': 1, '5': 2, '點': 1, '聲明': 1, '回應': 1}",0.9
289,新聞標題,賴清德將首度紀念歐戰勝利Lai to Commemorate WWII Victory in Taiwan,賴清德將首度紀念歐戰勝利,"['賴清德', '將', '首度', '紀念', '歐戰', '勝利']",賴清德 / 將 / 首度 / 紀念 / 歐戰 / 勝利,賴清德/nr | 將/d | 首度/n | 紀念/n | 歐戰/j | 勝利/vn,6,6,"賴清德, 將, 首度, 紀念, 歐戰, 勝利","{'賴清德': 1, '將': 1, '首度': 1, '紀念': 1, '歐戰': 1, '勝利': 1}",1.0
290,新聞標題,"台美關稅首輪談判落幕 台幣大升Taiwan, U.S. End Tariff Talks; TWD Surges",台美關稅首輪談判落幕台幣大升,"['台美', '關稅', '首輪', '談判', '落幕', '台幣', '大升']",台美 / 關稅 / 首輪 / 談判 / 落幕 / 台幣 / 大升,台美/ns | 關稅/n | 首輪/m | 談判/vn | 落幕/v | 台幣/n | 大升/v,7,7,"台美, 關稅, 首輪, 談判, 落幕, 台幣, 大升","{'台美': 1, '關稅': 1, '首輪': 1, '談判': 1, '落幕': 1, '台幣': 1, '大升': 1}",1.0
291,新聞標題,UAE宣布四歲起AI必修課程 全國推動UAE to Launch Mandatory AI Classes from Age 4,宣布四歲起必修課程全國推動4,"['宣布', '四歲', '起', '必修', '課程', '全國', '推動', '4']",宣布 / 四歲 / 起 / 必修 / 課程 / 全國 / 推動 / 4,宣布/v | 四歲/m | 起/v | 必修/v | 課程/n | 全國/n | 推動/v | 4/m,8,8,"宣布, 四歲, 起, 必修, 課程, 全國, 推動, 4","{'宣布': 1, '四歲': 1, '起': 1, '必修': 1, '課程': 1, '全國': 1, '推動': 1, '4': 1}",1.0
292,新聞標題,澳洲22.99公噸萊豬輸台惹議 藍綠再交鋒 22.99 Tons of Ractopamine Pork Imported from Australia Sparks Political Clash,澳洲2299公噸萊豬輸台惹議藍綠再交鋒2299,"['澳洲', '2299', '公噸', '萊', '豬', '輸台', '惹議', '藍綠', '再', '交鋒', '2299']",澳洲 / 2299 / 公噸 / 萊 / 豬 / 輸台 / 惹議 / 藍綠 / 再 / 交鋒 / 2299,澳洲/ns | 2299/m | 公噸/m | 萊/q | 豬/n | 輸台/v | 惹議/v | 藍綠/nr | 再/d | 交鋒/v | 2299/m,11,10,"澳洲, 2299, 公噸, 萊, 豬, 輸台, 惹議, 藍綠, 再, 交鋒, 2299","{'澳洲': 1, '2299': 2, '公噸': 1, '萊': 1, '豬': 1, '輸台': 1, '惹議': 1, '藍綠': 1, '再': 1, '交鋒': 1}",0.9090909090909091
293,新聞標題,新台幣飆破29元 賴清德央行同發聲NTD Surges Past 29; President & CBC Respond,新台幣飆破29元賴清德央行同發聲29,"['新', '台幣', '飆破', '29', '元', '賴清德', '央行', '同發', '聲', '29']",新 / 台幣 / 飆破 / 29 / 元 / 賴清德 / 央行 / 同發 / 聲 / 29,新/a | 台幣/n | 飆破/v | 29/m | 元/m | 賴清德/nr | 央行/j | 同發/j | 聲/n | 29/m,10,9,"新, 台幣, 飆破, 29, 元, 賴清德, 央行, 同發, 聲, 29","{'新': 1, '台幣': 1, '飆破': 1, '29': 2, '元': 1, '賴清德': 1, '央行': 1, '同發': 1, '聲': 1}",0.9
294,新聞標題,"特斯拉車毯濕水 司機索賠4.1萬Tesla Carpet Wet, Driver Demands NT$41K",特斯拉車毯濕水司機索賠41萬41,"['特斯拉', '車毯', '濕', '水司', '機索', '賠', '41', '萬', '41']",特斯拉 / 車毯 / 濕 / 水司 / 機索 / 賠 / 41 / 萬 / 41,特斯拉/nrt | 車毯/n | 濕/a | 水司/n | 機索/n | 賠/v | 41/m | 萬/m | 41/m,9,8,"特斯拉, 車毯, 濕, 水司, 機索, 賠, 41, 萬, 41","{'特斯拉': 1, '車毯': 1, '濕': 1, '水司': 1, '機索': 1, '賠': 1, '41': 2, '萬': 1}",0.8888888888888888
295,新聞標題,國防醫設籍規定惹議 考生：我沒有陸籍！Student Barred Over Nanjing Birth,國防醫設籍規定惹議考生：我沒有陸籍！,"['國防醫', '設籍', '規定', '惹議', '考生', '：', '我', '沒有', '陸籍', '！']",國防醫 / 設籍 / 規定 / 惹議 / 考生 / ： / 我 / 沒有 / 陸籍 / ！,國防醫/n | 設籍/n | 規定/n | 惹議/v | 考生/v | ：/x | 我/r | 沒有/v | 陸籍/n | ！/x,10,10,"國防醫, 設籍, 規定, 惹議, 考生, ：, 我, 沒有, 陸籍, ！","{'國防醫': 1, '設籍': 1, '規定': 1, '惹議': 1, '考生': 1, '：': 1, '我': 1, '沒有': 1, '陸籍': 1, '！': 1}",1.0
296,新聞標題,郭智輝密宴AIT挨轟 被促公布發票Minister Kuo Urged to Show AIT Dinner Bill,郭智輝密宴挨轟被促公布發票,"['郭智輝', '密宴', '挨', '轟', '被', '促', '公布', '發票']",郭智輝 / 密宴 / 挨 / 轟 / 被 / 促 / 公布 / 發票,郭智輝/nr | 密宴/n | 挨/v | 轟/v | 被/p | 促/v | 公布/v | 發票/n,8,8,"郭智輝, 密宴, 挨, 轟, 被, 促, 公布, 發票","{'郭智輝': 1, '密宴': 1, '挨': 1, '轟': 1, '被': 1, '促': 1, '公布': 1, '發票': 1}",1.0
